name,domestic_gross,num_movies,avg_gross
Jack Kirschke,"$46,850,558",1,"$46,850,558"
Grace Gummer,"$46,847,660",9,"$5,205,296"
Sarah Ramos,"$46,845,945",3,"$15,615,315"
Dana Fox,"$46,843,513",1,"$46,843,513"
Kate Fahrner,"$46,843,513",1,"$46,843,513"
Paul Laudiero,"$46,843,513",1,"$46,843,513"
Mickey Gooch,"$46,843,513",1,"$46,843,513"
Carla Quevedo,"$46,843,513",2,"$23,421,757"
Tony Cheng,"$46,843,513",1,"$46,843,513"
Murf Meyer,"$46,843,513",1,"$46,843,513"
Diana Oh,"$46,843,513",1,"$46,843,513"
Anna Eilinsfeld,"$46,843,513",1,"$46,843,513"
Allan Greenberg,"$46,843,513",1,"$46,843,513"
Sipiwe Moyo,"$46,843,513",1,"$46,843,513"
Richard Walker,"$46,843,513",1,"$46,843,513"
Judith Lightfoot Clarke,"$46,843,513",1,"$46,843,513"
Dewitt Fleming Jr,"$46,843,513",1,"$46,843,513"
Eason Rytter,"$46,843,513",1,"$46,843,513"
Roy Koshy,"$46,843,513",1,"$46,843,513"
Julia Mattison,"$46,843,513",1,"$46,843,513"
Ali Marsh,"$46,843,513",1,"$46,843,513"
Vanessa Rubio,"$46,843,513",1,"$46,843,513"
Chloe Fontain,"$46,843,513",1,"$46,843,513"
Katrina Braxton,"$46,843,513",1,"$46,843,513"
Richie Moriarty,"$46,843,513",1,"$46,843,513"
Brent Morin,"$46,843,513",1,"$46,843,513"
Anthony Triolo,"$46,843,513",1,"$46,843,513"
Colin Jost,"$46,843,513",1,"$46,843,513"
Patrick Clark,"$46,843,513",1,"$46,843,513"
Seth Carr,"$46,840,590",1,"$46,840,590"
Christa Miller,"$46,840,590",1,"$46,840,590"
Andy Riddle,"$46,832,936",2,"$23,416,468"
Karen Fukuhara,"$46,832,867",3,"$15,610,956"
Vincent Curatola,"$46,831,902",2,"$23,415,951"
Ever Carradine,"$46,829,556",4,"$11,707,389"
Valeri Ross,"$46,828,114",2,"$23,414,057"
Gabriel Spahiu,"$46,823,699",4,"$11,705,925"
Bill Mondy,"$46,822,988",2,"$23,411,494"
Jasmine Clark,"$46,822,636",2,"$23,411,318"
Tori Beverly,"$46,801,036",1,"$46,801,036"
Sarah Barlondo,"$46,801,036",1,"$46,801,036"
Mikayla-Jade Barber,"$46,801,036",1,"$46,801,036"
Jean H. Miller,"$46,801,036",1,"$46,801,036"
Tracy Tobin,"$46,801,036",1,"$46,801,036"
Tilly Winford,"$46,801,036",1,"$46,801,036"
Vincent Jerome,"$46,801,036",2,"$23,400,518"
Gina Grinkemeyer,"$46,801,036",1,"$46,801,036"
Naithan Ariane,"$46,801,036",1,"$46,801,036"
Belinda Mayne,"$46,801,036",1,"$46,801,036"
James C. Burke,"$46,801,036",1,"$46,801,036"
Thomas Clay Strickland,"$46,801,036",1,"$46,801,036"
Tessa Bonham Jones,"$46,801,036",1,"$46,801,036"
Bronte Lavine,"$46,801,036",1,"$46,801,036"
Lambro Demetriou,"$46,801,036",1,"$46,801,036"
Parker Damm,"$46,801,036",1,"$46,801,036"
Karis McCabe,"$46,801,036",1,"$46,801,036"
Bob Cusack,"$46,801,036",1,"$46,801,036"
Vickie Warehime,"$46,801,036",1,"$46,801,036"
Asa Sheridan,"$46,801,036",1,"$46,801,036"
Altahay Ramos Martin,"$46,801,036",1,"$46,801,036"
Dan De Luca,"$46,801,036",1,"$46,801,036"
Jonathan Ajayi,"$46,801,036",1,"$46,801,036"
Moe Sasegbon,"$46,801,036",1,"$46,801,036"
Matt Costello,"$46,801,036",2,"$23,400,518"
Raquel Merediz,"$46,801,036",1,"$46,801,036"
David Al Fahmi,"$46,801,036",1,"$46,801,036"
Rick Kain,"$46,801,036",2,"$23,400,518"
Candice Carbine,"$46,801,036",1,"$46,801,036"
Mike Sengelow,"$46,801,036",1,"$46,801,036"
Mitch Holson,"$46,801,036",1,"$46,801,036"
Victoria Broom,"$46,801,036",1,"$46,801,036"
Kenneth Jay,"$46,801,036",1,"$46,801,036"
Cassandra Newman,"$46,801,036",1,"$46,801,036"
Joel Morris,"$46,801,036",1,"$46,801,036"
Orlando James,"$46,801,036",1,"$46,801,036"
Brandon Thane Wilson,"$46,801,036",1,"$46,801,036"
Michael Kaurene,"$46,801,036",1,"$46,801,036"
Mensah Bediako,"$46,801,036",1,"$46,801,036"
Briony Scarlett,"$46,801,036",1,"$46,801,036"
Chi-Lin Nim,"$46,801,036",2,"$23,400,518"
Jonny Barry,"$46,801,036",1,"$46,801,036"
Caroline Coleman,"$46,801,036",1,"$46,801,036"
Saskia Neville,"$46,801,036",1,"$46,801,036"
Alex Delescu,"$46,801,036",1,"$46,801,036"
John Bucy,"$46,801,036",2,"$23,400,518"
Joanne Henry,"$46,801,036",1,"$46,801,036"
Mike D. Anderson,"$46,801,036",1,"$46,801,036"
Maya Varsano,"$46,801,036",1,"$46,801,036"
Ahmed Hussien,"$46,801,036",1,"$46,801,036"
Tomos Vaughan-Williams,"$46,801,036",1,"$46,801,036"
Gwendolyn Smith,"$46,801,036",1,"$46,801,036"
Evan Bittner,"$46,801,036",1,"$46,801,036"
Vince Eisenson,"$46,801,036",1,"$46,801,036"
Kevin Wallace,"$46,801,036",1,"$46,801,036"
Donna Forbes,"$46,801,036",1,"$46,801,036"
Paul Connaughton,"$46,801,036",1,"$46,801,036"
Ashley Gladden,"$46,801,036",1,"$46,801,036"
Hamza Siddique,"$46,801,036",1,"$46,801,036"
Jasmine Hyde,"$46,801,036",1,"$46,801,036"
Valerie Leonard,"$46,801,036",1,"$46,801,036"
Michael Salami,"$46,801,036",1,"$46,801,036"
Aykut Hilmi,"$46,801,036",1,"$46,801,036"
Rey Rey Terry,"$46,801,036",1,"$46,801,036"
Michael Gabel,"$46,801,036",1,"$46,801,036"
Russell Barnett,"$46,801,036",1,"$46,801,036"
Jade Johnson,"$46,801,036",1,"$46,801,036"
Luis Torrecilla,"$46,801,036",1,"$46,801,036"
Summer Snead,"$46,801,036",1,"$46,801,036"
Jenny Pacey,"$46,801,036",1,"$46,801,036"
Joe Palka,"$46,801,036",1,"$46,801,036"
Patrick Gover,"$46,801,036",1,"$46,801,036"
Paul Boyd,"$46,801,036",1,"$46,801,036"
Christopher Crutchfield Walker,"$46,801,036",1,"$46,801,036"
Jaron Varsano,"$46,801,036",1,"$46,801,036"
Tony Zarouel,"$46,801,036",1,"$46,801,036"
Avi Rothman,"$46,801,036",2,"$23,400,518"
Ryan Watson,"$46,801,036",1,"$46,801,036"
Stephanie Waters,"$46,801,036",1,"$46,801,036"
Danny Morgan,"$46,801,036",1,"$46,801,036"
Jessie Graff,"$46,801,036",1,"$46,801,036"
Chantal Nell,"$46,801,036",1,"$46,801,036"
Wendy Albiston,"$46,801,036",1,"$46,801,036"
Spencer Trinwith,"$46,801,036",1,"$46,801,036"
Katharine Pickering,"$46,801,036",1,"$46,801,036"
Paul McQuaid,"$46,801,036",1,"$46,801,036"
Susan Smythe,"$46,801,036",1,"$46,801,036"
Nerea Palacios,"$46,801,036",1,"$46,801,036"
Tina Edwards,"$46,801,036",1,"$46,801,036"
Orlando Gonzalez,"$46,801,036",1,"$46,801,036"
Jarren Dalmeda,"$46,801,036",1,"$46,801,036"
Miranda Chambers,"$46,801,036",1,"$46,801,036"
Margo Winkler,"$46,787,562",2,"$23,393,781"
Brian Baumgartner,"$46,770,934",4,"$11,692,734"
Mike O'Brien,"$46,764,382",3,"$15,588,127"
Aaron Murphy,"$46,752,382",1,"$46,752,382"
Jennifer Rucker,"$46,752,382",1,"$46,752,382"
Victoria Mussett,"$46,752,382",1,"$46,752,382"
Andrew Glover,"$46,752,382",1,"$46,752,382"
Charles Mesure,"$46,752,382",2,"$23,376,191"
Sean Patrick Flanery,"$46,744,767",5,"$9,348,953"
Nadine Kay,"$46,743,809",1,"$46,743,809"
Luke Walter,"$46,743,809",1,"$46,743,809"
Peter Fain,"$46,743,809",1,"$46,743,809"
Mikey Black,"$46,743,809",1,"$46,743,809"
Irving Welser,"$46,743,809",1,"$46,743,809"
Margaret Smith,"$46,743,809",1,"$46,743,809"
Alyson Jones,"$46,743,809",1,"$46,743,809"
Robbie Vinton,"$46,743,809",1,"$46,743,809"
Anthony Valentin,"$46,743,809",1,"$46,743,809"
Joel Blake,"$46,743,809",1,"$46,743,809"
Larry Silvestri,"$46,743,809",1,"$46,743,809"
Lo Nardo,"$46,743,809",1,"$46,743,809"
Dominique DeVito,"$46,743,809",1,"$46,743,809"
Anthony Alessandro,"$46,743,809",1,"$46,743,809"
Bob Altman,"$46,743,809",1,"$46,743,809"
Steve Forleo,"$46,743,809",1,"$46,743,809"
Erasmus C Alfano,"$46,743,809",1,"$46,743,809"
Nancy Ellen Cassaro,"$46,743,809",1,"$46,743,809"
Frank Aquilino,"$46,743,809",2,"$23,371,905"
Julie Garfield,"$46,743,809",1,"$46,743,809"
Edward Hayes,"$46,743,809",1,"$46,743,809"
Katherine Wallach,"$46,743,809",1,"$46,743,809"
Tony Ellis,"$46,743,809",1,"$46,743,809"
Paul Mougey,"$46,743,809",1,"$46,743,809"
Gaetano LoGiudice,"$46,743,809",1,"$46,743,809"
Peter Cicale,"$46,743,809",1,"$46,743,809"
Jesse Kirtzman,"$46,743,809",1,"$46,743,809"
Richard Mullally,"$46,743,809",1,"$46,743,809"
Ruby Gaynor,"$46,743,809",1,"$46,743,809"
Edward D Murphy,"$46,743,809",1,"$46,743,809"
Thomas Hewson,"$46,743,809",1,"$46,743,809"
Michaelangelo Graziano,"$46,743,809",1,"$46,743,809"
Joanna Bennett,"$46,743,809",1,"$46,743,809"
Richard Dioguardi,"$46,743,809",1,"$46,743,809"
Vito Antuofermo,"$46,743,809",1,"$46,743,809"
Lou Eppolito,"$46,743,809",1,"$46,743,809"
Thomas E Camuti,"$46,743,809",1,"$46,743,809"
Adam Wandt,"$46,743,809",1,"$46,743,809"
Lisa Dapolito,"$46,743,809",1,"$46,743,809"
Christopher Serrone,"$46,743,809",1,"$46,743,809"
Gina Mattia,"$46,743,809",1,"$46,743,809"
Ed Deacy,"$46,743,809",1,"$46,743,809"
Mark Evan Jacobs,"$46,743,809",1,"$46,743,809"
Peter Onorati,"$46,743,809",2,"$23,371,905"
Norman Barbera,"$46,743,809",1,"$46,743,809"
Garry Blackwood,"$46,743,809",1,"$46,743,809"
Anthony Powers,"$46,743,809",1,"$46,743,809"
Russell Halley,"$46,743,809",1,"$46,743,809"
Frank Albanese,"$46,743,809",1,"$46,743,809"
Michael Citriniti,"$46,743,809",1,"$46,743,809"
Margaux Guerard,"$46,743,809",1,"$46,743,809"
Dino Laudicina,"$46,743,809",1,"$46,743,809"
Vito Picone,"$46,743,809",1,"$46,743,809"
Elizabeth Whitcraft,"$46,743,809",1,"$46,743,809"
Paula Gallo,"$46,743,809",1,"$46,743,809"
Mike Contessa,"$46,743,809",1,"$46,743,809"
Gayle Lewis,"$46,743,809",1,"$46,743,809"
Vito Balsamo,"$46,743,809",1,"$46,743,809"
Tony Lip,"$46,743,809",1,"$46,743,809"
Andrew Scudiero,"$46,743,809",1,"$46,743,809"
Thomas Lowry,"$46,743,809",1,"$46,743,809"
Joseph P Gioco,"$46,743,809",1,"$46,743,809"
Michael Calandrino,"$46,743,809",1,"$46,743,809"
Joel Calendrillo,"$46,743,809",1,"$46,743,809"
Anthony Polemeni,"$46,743,809",1,"$46,743,809"
Marie Michaels,"$46,743,809",1,"$46,743,809"
Jamie DeRoy,"$46,743,809",1,"$46,743,809"
Stella Kietel,"$46,743,809",1,"$46,743,809"
Spencer Bradley,"$46,743,809",1,"$46,743,809"
Paul McIssac,"$46,743,809",1,"$46,743,809"
Peter Hock,"$46,743,809",1,"$46,743,809"
Violet Gaynor,"$46,743,809",1,"$46,743,809"
Kendra Andrews,"$46,733,617",2,"$23,366,809"
Charlie Murphy,"$46,733,219",4,"$11,683,305"
Mary Ann Childers,"$46,731,004",2,"$23,365,502"
Andrei Finti,"$46,715,589",2,"$23,357,795"
Peyton Wich,"$46,697,321",1,"$46,697,321"
Jessi Goei,"$46,697,321",1,"$46,697,321"
Geraldine Page,"$46,690,619",3,"$15,563,540"
Anneliese van der Pol,"$46,671,713",3,"$15,557,238"
Wayne Newton,"$46,614,244",2,"$23,307,122"
Jackie Long,"$46,602,881",4,"$11,650,720"
Lucy Robinson,"$46,592,790",2,"$23,296,395"
Ariel Llinas,"$46,586,720",3,"$15,528,907"
Nicole Leroux,"$46,543,802",2,"$23,271,901"
Paolo Bonolis,"$46,536,687",1,"$46,536,687"
Edward Judge,"$46,536,687",1,"$46,536,687"
Kerri McLean,"$46,536,687",1,"$46,536,687"
Edward Dogliani,"$46,536,687",1,"$46,536,687"
Ajay Chhabra,"$46,536,687",1,"$46,536,687"
Spank Horton,"$46,536,687",1,"$46,536,687"
Haley Bishop,"$46,536,687",1,"$46,536,687"
David Nolan,"$46,536,687",1,"$46,536,687"
Joseph Begley,"$46,536,687",1,"$46,536,687"
Josselyn Ospina Escobar,"$46,536,687",1,"$46,536,687"
Camilla Arfwedson,"$46,536,687",1,"$46,536,687"
Na’im Lynn,"$46,536,687",1,"$46,536,687"
Norma Butikofer,"$46,536,687",1,"$46,536,687"
Jude Coward Nicoll,"$46,536,687",1,"$46,536,687"
Scott Coker,"$46,536,687",1,"$46,536,687"
Joe Bone,"$46,536,687",1,"$46,536,687"
Kaiji Tang,"$46,536,687",1,"$46,536,687"
Marc Wesley Dehaney,"$46,536,687",1,"$46,536,687"
Craig Stein,"$46,536,687",1,"$46,536,687"
Somi De Souza,"$46,536,687",1,"$46,536,687"
Harry Ratchford,"$46,536,687",1,"$46,536,687"
Fiona Hale,"$46,516,283",2,"$23,258,142"
Gary Riotto,"$46,439,257",2,"$23,219,629"
Sean Robert Goulding,"$46,435,391",2,"$23,217,696"
Richard Mulligan,"$46,426,638",2,"$23,213,319"
Deborah Harry,"$46,398,791",5,"$9,279,758"
Ramona Marquez,"$46,383,639",1,"$46,383,639"
Mahesh Udeshi,"$46,383,639",1,"$46,383,639"
Narendra Kumar,"$46,383,639",1,"$46,383,639"
A.R. Rama,"$46,383,639",1,"$46,383,639"
Liza Tarbuck,"$46,383,639",1,"$46,383,639"
Bhuvanesh Shetty,"$46,383,639",1,"$46,383,639"
Raoul Marquez,"$46,383,639",1,"$46,383,639"
Neena Kulkarni,"$46,383,639",1,"$46,383,639"
Patrick Pearson,"$46,383,639",1,"$46,383,639"
Jagdish Sharma,"$46,383,639",1,"$46,383,639"
Hem Acharya,"$46,383,639",1,"$46,383,639"
Catherine Terris,"$46,383,639",1,"$46,383,639"
Paul Bhattacharjee,"$46,383,639",1,"$46,383,639"
S.N. Purohit,"$46,383,639",1,"$46,383,639"
Honey Chhaya,"$46,383,639",1,"$46,383,639"
Glen Davis,"$46,383,639",1,"$46,383,639"
Hugh Dickson,"$46,383,639",1,"$46,383,639"
Sandeep Lele,"$46,383,639",1,"$46,383,639"
Kailash Vijay,"$46,383,639",1,"$46,383,639"
Simon Wilson,"$46,383,639",1,"$46,383,639"
Shiv Palawat,"$46,383,639",1,"$46,383,639"
Vishnu Sharma,"$46,383,639",1,"$46,383,639"
Gagan Mishra,"$46,383,639",1,"$46,383,639"
Tena Desae,"$46,383,639",1,"$46,383,639"
Josh Cohen,"$46,383,639",1,"$46,383,639"
Adam Trese,"$46,355,844",3,"$15,451,948"
Nelson Avidon,"$46,314,140",2,"$23,157,070"
Bonnie Jo Hutchinson,"$46,308,754",2,"$23,154,377"
Lubna Azabal,"$46,300,804",4,"$11,575,201"
Cliff Moylan,"$46,296,384",2,"$23,148,192"
John Standing,"$46,293,076",6,"$7,715,513"
Nikki Walker,"$46,290,741",1,"$46,290,741"
Jackie Goldston,"$46,290,741",1,"$46,290,741"
Josette Eales,"$46,290,741",1,"$46,290,741"
Albert Mhlongo,"$46,290,741",1,"$46,290,741"
Ishmael Kakasa,"$46,290,741",1,"$46,290,741"
Katheryn Cain,"$46,290,741",1,"$46,290,741"
Gregg Bright,"$46,290,741",1,"$46,290,741"
Casey Luckey,"$46,290,741",1,"$46,290,741"
Jabulani Dludla,"$46,290,741",1,"$46,290,741"
Cullen Deuce Tonry,"$46,290,741",1,"$46,290,741"
Joey Karz,"$46,290,741",1,"$46,290,741"
Arnold Ndlovu,"$46,290,741",1,"$46,290,741"
Isaac Kakasa,"$46,290,741",1,"$46,290,741"
Aimee Goldsmith,"$46,290,741",1,"$46,290,741"
Kyle Red Silverstein,"$46,290,741",1,"$46,290,741"
Inos Phungula,"$46,290,741",1,"$46,290,741"
Vivian Shabalala,"$46,290,741",1,"$46,290,741"
Dambuza Mdledle,"$46,290,741",1,"$46,290,741"
Dylan Karz,"$46,290,741",1,"$46,290,741"
Marissa Raisor,"$46,290,741",1,"$46,290,741"
Thokozani Duma,"$46,290,741",1,"$46,290,741"
Mikayla Park,"$46,290,741",1,"$46,290,741"
Dale Steyn,"$46,290,741",1,"$46,290,741"
Zak Henri,"$46,290,741",1,"$46,290,741"
Max Karz,"$46,290,741",1,"$46,290,741"
Wellington Mncube,"$46,290,741",1,"$46,290,741"
Zenzozenkosi Dubazane,"$46,290,741",1,"$46,290,741"
Zwelithin Mathebula,"$46,290,741",1,"$46,290,741"
Simon Sibonelo Vilakazi,"$46,290,741",1,"$46,290,741"
Braxton Beckham,"$46,290,741",1,"$46,290,741"
Ashley Pike,"$46,290,741",1,"$46,290,741"
Goodwill Ngwane,"$46,290,741",1,"$46,290,741"
Bill Romanowski,"$46,290,741",1,"$46,290,741"
Hugo McKerron,"$46,290,741",1,"$46,290,741"
Emerald Fennell,"$46,264,688",3,"$15,421,563"
Ryan Zheng,"$46,245,354",4,"$11,561,339"
Sarah Smith,"$46,213,824",1,"$46,213,824"
Chelsie Amber McEachnie,"$46,213,824",1,"$46,213,824"
Sandra Higueras,"$46,213,824",1,"$46,213,824"
James Ashcroft,"$46,213,824",1,"$46,213,824"
Douglas Sheridan,"$46,213,824",1,"$46,213,824"
Kaja Gjesdal,"$46,213,824",1,"$46,213,824"
Ana Mirkovic,"$46,213,824",1,"$46,213,824"
April Amber Telek,"$46,213,824",2,"$23,106,912"
Katina Robillard,"$46,213,824",1,"$46,213,824"
Melody Tinesa Cherpaw,"$46,213,824",1,"$46,213,824"
Rita Theresa Edwards,"$46,213,824",1,"$46,213,824"
Sandra Steier,"$46,213,824",1,"$46,213,824"
Jacqueline Stewart,"$46,213,824",1,"$46,213,824"
Alana Drozduke,"$46,213,824",1,"$46,213,824"
Ryan Dinning,"$46,207,118",2,"$23,103,559"
Catherine Butterfield,"$46,162,490",2,"$23,081,245"
Robin Weigert,"$46,149,820",12,"$3,845,818"
Patti LaBelle,"$46,149,612",2,"$23,074,806"
Baldeep Singh,"$46,148,792",2,"$23,074,396"
Irving Metzman,"$46,145,062",2,"$23,072,531"
Isabelle Adriani,"$46,128,179",3,"$15,376,060"
Andy Karl,"$46,092,914",2,"$23,046,457"
Maryann Urbano,"$46,040,939",3,"$15,346,980"
Richard Rho,"$46,038,636",1,"$46,038,636"
Michael Hatt,"$46,038,636",1,"$46,038,636"
Christine Wheeler,"$46,038,636",1,"$46,038,636"
Laura Langdon,"$46,038,636",1,"$46,038,636"
Sharon Albright,"$46,038,636",1,"$46,038,636"
David Candreva,"$46,038,636",1,"$46,038,636"
Sara Melson,"$46,038,636",1,"$46,038,636"
Robin Joss,"$46,038,636",1,"$46,038,636"
George C. Scott,"$46,038,636",1,"$46,038,636"
Debrah Farentino,"$46,038,636",1,"$46,038,636"
Liv Hewson,"$46,035,122",4,"$11,508,781"
Chloe Bridges,"$46,009,673",2,"$23,004,837"
Neil Koppel,"$46,000,903",1,"$46,000,903"
Darrell Craig Davis,"$46,000,903",1,"$46,000,903"
Riel Paley,"$46,000,903",1,"$46,000,903"
Mick Betancourt,"$46,000,903",1,"$46,000,903"
Mickey Giacomazzi,"$46,000,903",1,"$46,000,903"
Haley Strode,"$46,000,903",1,"$46,000,903"
Anthony De Longis,"$46,000,903",1,"$46,000,903"
Michael C. Mahon,"$46,000,903",2,"$23,000,452"
Chris Doyle,"$46,000,903",1,"$46,000,903"
Cazimir Milostan,"$46,000,903",1,"$46,000,903"
Michael P. Owen,"$46,000,903",1,"$46,000,903"
Yvette Tucker,"$46,000,903",1,"$46,000,903"
Matt Knudsen,"$46,000,903",1,"$46,000,903"
James Herbert,"$46,000,903",1,"$46,000,903"
Rick Marcus,"$46,000,903",1,"$46,000,903"
Eriko Hatsune,"$45,995,218",3,"$15,331,739"
Alina Gatti,"$45,991,331",2,"$22,995,666"
Cynthena Sanders,"$45,970,334",2,"$22,985,167"
Jake Choi,"$45,962,104",4,"$11,490,526"
Vincent Gale,"$45,955,031",3,"$15,318,344"
Stephen Shellen,"$45,929,034",2,"$22,964,517"
Erin Moriarty,"$45,899,120",4,"$11,474,780"
Parker Mack,"$45,898,079",2,"$22,949,040"
Shigeru Koyama,"$45,896,090",2,"$22,948,045"
Corey Fogelmanis,"$45,896,028",1,"$45,896,028"
Dennis Rodriguez,"$45,896,028",1,"$45,896,028"
Heather Marie Pate,"$45,896,028",1,"$45,896,028"
Dominic Burgess,"$45,896,028",2,"$22,948,014"
Jinny Patterson,"$45,896,028",1,"$45,896,028"
Margaret Fegan,"$45,896,028",1,"$45,896,028"
Micah Joseph Graves,"$45,896,028",1,"$45,896,028"
Nicole Carpenter,"$45,896,028",1,"$45,896,028"
Matthew Welch,"$45,896,028",1,"$45,896,028"
Gianni Paolo,"$45,896,028",1,"$45,896,028"
Victor Turpin,"$45,896,028",1,"$45,896,028"
Tanyell Waivers,"$45,896,028",1,"$45,896,028"
Elijah Bray,"$45,896,028",1,"$45,896,028"
Toshio Sato,"$45,892,212",1,"$45,892,212"
Bruce Katzman,"$45,892,212",1,"$45,892,212"
Yusaku Matsuda,"$45,892,212",1,"$45,892,212"
Toshihiro Obata,"$45,892,212",1,"$45,892,212"
Rikiya Yasuoka,"$45,892,212",1,"$45,892,212"
Ken Takakura,"$45,892,212",1,"$45,892,212"
Daisuke Awaji,"$45,892,212",1,"$45,892,212"
Yuya Uchida,"$45,892,212",1,"$45,892,212"
Michiko Tsushima,"$45,892,212",1,"$45,892,212"
Joji Shimaki,"$45,892,212",1,"$45,892,212"
Joe Perce,"$45,892,212",1,"$45,892,212"
Miyuki Ono,"$45,892,212",1,"$45,892,212"
Josip Elic,"$45,892,212",1,"$45,892,212"
Keone Young,"$45,892,212",1,"$45,892,212"
Roy Ogata,"$45,892,212",1,"$45,892,212"
Tomo Nagasue,"$45,892,212",1,"$45,892,212"
John Gotay,"$45,892,212",1,"$45,892,212"
Goro Sasa,"$45,892,212",1,"$45,892,212"
John A. Costelloe,"$45,892,212",1,"$45,892,212"
Tomisaburo Wakayama,"$45,892,212",1,"$45,892,212"
Mitchell Bahr,"$45,892,212",1,"$45,892,212"
Shotaro Hayashi,"$45,892,212",1,"$45,892,212"
Shiro Oishi,"$45,892,212",1,"$45,892,212"
Matthew Porac,"$45,892,212",1,"$45,892,212"
Taro Ibuki,"$45,892,212",1,"$45,892,212"
Diane Hill,"$45,890,321",2,"$22,945,161"
Rita Taggart,"$45,890,321",3,"$15,296,774"
Perry Crawford,"$45,875,171",1,"$45,875,171"
Alexie Gilmore,"$45,871,479",5,"$9,174,296"
Ken Thorley,"$45,861,675",2,"$22,930,838"
William Samples,"$45,827,598",2,"$22,913,799"
Shvan Aladin,"$45,819,713",1,"$45,819,713"
Marie Wagenman,"$45,819,713",1,"$45,819,713"
Massa Daoud,"$45,819,713",1,"$45,819,713"
Peter Malek,"$45,819,713",1,"$45,819,713"
Taylor Sheridan,"$45,819,713",1,"$45,819,713"
Timothy Kamphuis,"$45,819,713",1,"$45,819,713"
Ali Olomi,"$45,819,713",2,"$22,909,857"
Samuel Kamphuis,"$45,819,713",1,"$45,819,713"
Vincent E. McDaniel,"$45,819,713",1,"$45,819,713"
Mustafa Haidari,"$45,819,713",2,"$22,909,857"
Yasmine Aker,"$45,819,713",1,"$45,819,713"
Jahan Khalili,"$45,819,713",1,"$45,819,713"
Kenny Sheard,"$45,819,713",1,"$45,819,713"
Veronica Diaz Carranza,"$45,819,713",1,"$45,819,713"
Arshia Mandavi,"$45,819,713",1,"$45,819,713"
Sofia Chicorelli Serna,"$45,819,713",1,"$45,819,713"
Alison King,"$45,819,713",1,"$45,819,713"
Annie Jacob,"$45,818,141",2,"$22,909,071"
Alex Karpovsky,"$45,811,350",8,"$5,726,419"
Claire Keelan,"$45,804,651",4,"$11,451,163"
Larry Rew,"$45,802,315",1,"$45,802,315"
David Aston,"$45,802,315",1,"$45,802,315"
Nafessa Williams,"$45,757,442",3,"$15,252,481"
Nikolai Nikolaeff,"$45,753,926",3,"$15,251,309"
Mary Crosby,"$45,753,644",2,"$22,876,822"
Ernie Anastos,"$45,749,774",2,"$22,874,887"
Ben Willbond,"$45,736,250",2,"$22,868,125"
Emily Baldoni,"$45,729,221",1,"$45,729,221"
Cynthia Evans,"$45,729,221",1,"$45,729,221"
Kaleb Williams,"$45,729,221",1,"$45,729,221"
Phillip Mullings Jr,"$45,729,221",1,"$45,729,221"
Brett Austin Johnson,"$45,729,221",1,"$45,729,221"
Kimberly Hebert Gregory,"$45,729,221",1,"$45,729,221"
Sophia Bernard,"$45,729,221",1,"$45,729,221"
Elena Satine,"$45,729,221",3,"$15,243,074"
Ivy Dubreuil,"$45,729,221",1,"$45,729,221"
Demi Castro,"$45,729,221",1,"$45,729,221"
Parminder Nagra,"$45,729,221",1,"$45,729,221"
Cecilia Leal,"$45,729,221",1,"$45,729,221"
Toney Chapman Steele,"$45,729,221",1,"$45,729,221"
Keianna Nutley,"$45,729,221",1,"$45,729,221"
Ariana Guerra,"$45,729,221",1,"$45,729,221"
Richard Kiel,"$45,723,460",2,"$22,861,730"
Guinevere Turner,"$45,721,707",3,"$15,240,569"
James Van Patten,"$45,710,178",2,"$22,855,089"
Laurence Anthony,"$45,710,178",1,"$45,710,178"
Dean Armstrong,"$45,710,178",2,"$22,855,089"
Naomi Snieckus,"$45,710,178",3,"$15,236,726"
Bob Sapp,"$45,704,743",2,"$22,852,372"
Gengxin Lin,"$45,643,032",3,"$15,214,344"
Kelvin Han Yee,"$45,636,918",4,"$11,409,230"
Susan Hogan,"$45,621,701",3,"$15,207,234"
Tom McCamus,"$45,612,952",4,"$11,403,238"
Meghan Rafferty,"$45,610,425",1,"$45,610,425"
Eshaya Draper,"$45,610,425",1,"$45,610,425"
Kristian Kordula,"$45,610,425",1,"$45,610,425"
Na'Kia Bell Smith,"$45,610,425",1,"$45,610,425"
Chad Hessler,"$45,610,425",1,"$45,610,425"
Nicholas Leiter,"$45,610,425",1,"$45,610,425"
Ashley Clayton,"$45,610,425",1,"$45,610,425"
Joshua Meyers,"$45,610,425",1,"$45,610,425"
Thomas R. Polleri,"$45,610,425",1,"$45,610,425"
Matthew Schlein,"$45,610,425",1,"$45,610,425"
Tatsuo Ichikawa,"$45,610,425",1,"$45,610,425"
Joseph Cannascoli,"$45,610,425",1,"$45,610,425"
Donny Osmond,"$45,610,425",1,"$45,610,425"
Giovanna Zacarias,"$45,610,384",4,"$11,402,596"
Larry Campbell,"$45,594,078",2,"$22,797,039"
Gustavo Sanchez Parra,"$45,587,897",2,"$22,793,949"
Pepe Olivares,"$45,575,336",1,"$45,575,336"
Tina French,"$45,575,336",1,"$45,575,336"
Adrian Alonso,"$45,575,336",1,"$45,575,336"
Alexa Benedetti,"$45,575,336",1,"$45,575,336"
Rayo Rojas,"$45,575,336",1,"$45,575,336"
Mauricio Bonet,"$45,575,336",1,"$45,575,336"
Raul Mendez,"$45,575,336",1,"$45,575,336"
Brandon Wood,"$45,575,336",1,"$45,575,336"
